food,hotel,shopping,service,beauty,travel,entertainment,sports,education,media,medicine,car,traffic,finace,estate,company,government
0,0,1,48,34,1,0,0,0,0,20,0,3,0,45,0,28
12,1,43,16,0,3,5,0,51,0,1,8,22,6,19,1,6
11,0,7,5,8,0,3,1,2,2,4,3,25,7,3,3,5
7,0,41,7,2,0,1,0,11,0,8,7,7,3,63,0,8
22,3,21,18,4,0,1,0,34,3,18,3,23,15,7,9,8
11,11,24,19,10,12,12,0,18,4,4,0,26,8,28,0,4
5,3,38,4,2,0,1,0,23,12,32,0,3,9,28,0,3
1,0,45,7,0,0,0,3,12,0,34,0,14,21,36,1,20
8,3,4,22,2,0,0,0,5,0,6,0,31,5,70,21,15
13,7,0,4,5,12,0,0,5,9,7,0,27,15,63,7,19
5,27,34,49,2,0,2,0,0,0,24,0,5,5,32,5,1
12,1,10,8,0,26,0,0,12,0,4,9,47,13,2,2,4
1,2,38,20,13,0,2,0,1,0,10,26,36,3,0,0,14
11,0,5,25,2,0,0,0,61,0,4,0,12,0,29,0,13
0,2,0,2,1,8,0,0,2,0,1,35,0,1,4,0,1
0,45,19,11,0,34,5,0,0,1,0,0,43,0,0,0,0
0,0,0,7,0,13,0,0,24,0,7,35,25,0,19,0,22
18,0,20,30,2,0,0,0,23,1,2,20,19,21,17,4,18
3,13,2,11,0,12,1,0,13,0,0,0,45,10,3,0,0
16,3,10,35,5,0,0,0,48,0,20,0,22,8,1,3,22
3,0,4,1,9,0,0,0,3,0,0,74,63,0,0,2,0
2,3,12,18,1,4,1,0,13,2,4,43,2,9,5,0,33
0,0,14,0,0,17,0,0,0,0,0,0,13,0,62,0,0
6,2,15,31,25,3,5,2,33,0,32,0,2,9,13,12,2
0,0,34,23,0,0,0,0,17,0,9,0,0,0,0,0,12
4,15,12,38,11,0,0,0,0,0,38,5,33,0,9,1,29
17,10,9,15,4,4,5,1,5,0,7,4,12,8,6,7,9
2,0,13,14,6,0,3,0,20,0,11,0,4,0,29,1,34
20,0,0,10,5,1,0,0,4,0,19,0,27,6,4,0,35
51,28,16,21,3,16,13,0,1,2,0,0,14,7,0,0,20
53,0,0,0,18,0,0,0,7,0,50,0,65,0,4,0,0
17,15,15,18,9,11,7,1,0,1,3,3,38,7,1,4,6
8,20,3,12,14,4,2,2,1,0,13,0,72,7,12,4,17
1,0,44,1,0,0,0,0,0,0,6,37,55,0,0,0,23
0,6,11,0,5,0,0,0,8,11,2,0,7,9,10,0,15
19,10,14,16,6,2,6,2,2,1,7,72,19,8,1,2,4
0,0,31,4,0,28,0,0,59,0,1,0,19,0,19,4,30
0,10,25,9,9,0,8,10,38,9,23,2,20,8,10,3,8
9,6,22,17,10,0,5,4,26,6,29,10,15,6,19,5,3
0,14,15,27,3,7,0,0,2,0,2,38,28,39,13,0,6
16,2,17,3,7,0,1,1,4,0,6,24,6,4,31,4,14
32,3,1,2,4,15,0,0,5,9,38,0,45,25,0,9,7
12,4,12,12,14,12,2,2,2,0,8,0,7,5,12,6,15
12,0,20,24,34,0,0,0,8,0,5,37,1,11,14,13,14
12,1,14,16,13,3,4,0,6,1,3,1,11,7,3,2,3
9,1,93,10,10,0,2,0,20,0,0,0,17,5,0,3,21
0,0,2,1,0,2,0,0,3,1,2,0,0,3,2,0,8
31,7,12,37,8,12,13,5,11,0,9,20,7,7,14,1,0
0,0,32,16,1,0,0,0,1,0,11,0,21,8,14,0,61
4,8,26,4,8,0,5,0,2,0,3,0,10,7,2,1,4
20,0,26,9,3,0,0,0,14,0,7,0,8,6,72,9,20
0,0,0,2,3,10,0,0,18,0,8,8,0,2,5,0,2
12,8,25,29,31,31,7,1,0,1,1,0,31,4,1,1,3
5,3,6,15,6,0,1,0,0,0,5,6,37,22,3,0,18
12,2,12,14,2,0,0,0,32,0,12,23,24,3,24,14,19
28,7,8,21,9,0,0,0,15,3,29,0,40,4,5,2,21
6,0,1,13,5,0,0,0,7,0,0,0,22,14,76,7,28
10,0,20,42,38,19,0,0,9,0,36,2,0,20,0,0,0
10,4,39,30,22,13,3,0,0,0,2,0,32,5,23,1,9
15,6,3,11,3,0,1,1,12,0,33,41,20,11,1,3,10
27,0,18,0,0,0,0,0,20,0,0,43,48,2,16,0,21
16,4,4,14,3,23,5,0,6,2,5,0,51,2,7,2,49
1,9,2,9,11,10,0,0,42,0,35,0,6,24,26,0,18
3,12,37,1,0,0,0,0,0,0,48,0,0,21,18,5,50
13,1,4,6,2,0,0,0,42,0,49,4,66,2,4,1,0
6,6,31,7,8,7,0,4,14,6,11,1,20,7,41,2,21
0,0,4,41,5,0,0,0,113,4,12,0,4,6,5,0,0
15,17,40,9,0,24,24,1,15,1,15,0,3,9,5,5,10
5,11,23,12,10,0,7,0,18,3,13,15,21,6,17,2,29
18,8,23,25,18,3,11,3,12,3,13,0,18,13,11,4,7
18,12,25,20,16,1,7,1,13,0,24,0,7,4,34,4,7
10,1,9,14,5,7,0,0,9,0,53,4,44,11,21,2,2
11,5,19,9,4,4,4,0,39,0,19,4,16,6,28,21,2
2,1,4,39,6,0,0,0,61,0,17,0,0,0,33,18,14
11,7,0,5,7,6,0,0,22,7,8,32,52,0,0,14,22
0,39,14,8,5,2,1,0,27,2,11,10,9,12,6,0,4
0,3,8,9,5,3,2,3,22,2,4,0,48,29,12,7,35
14,6,37,5,3,14,1,0,27,0,14,8,36,5,0,3,21
28,0,32,2,5,0,1,1,2,0,7,45,2,2,24,3,39
0,32,26,0,12,0,0,0,12,5,23,10,13,0,47,7,7
7,3,7,13,4,2,1,0,50,0,22,13,30,13,18,2,8
0,7,18,18,2,0,0,0,11,0,7,81,5,5,0,4,14
35,0,31,13,1,0,5,0,10,0,9,65,0,0,0,0,26
0,0,15,62,1,0,0,1,1,0,7,0,15,8,12,0,45
0,0,0,0,1,0,0,0,52,1,12,2,23,0,36,0,0
10,13,43,17,16,1,3,0,31,0,28,0,11,4,12,6,0
7,4,30,37,7,2,3,0,11,0,0,0,7,4,5,1,45
17,0,0,40,6,0,4,0,23,0,14,0,14,11,14,2,7
1,3,12,12,1,0,1,0,20,0,0,7,3,0,11,18,21
2,0,5,5,7,0,1,0,0,0,1,37,11,0,2,6,1
19,14,24,2,15,1,4,0,22,0,1,0,4,6,21,0,25
15,5,9,4,3,4,12,5,22,0,4,0,8,4,10,4,16
0,0,23,3,11,0,0,0,10,0,23,41,6,11,28,6,32
6,2,15,10,4,9,16,0,9,33,0,0,55,7,1,3,21
17,10,0,14,7,13,0,0,0,0,6,0,77,0,25,2,24
9,0,20,17,5,0,2,19,1,0,18,0,35,36,13,2,16
11,10,13,27,28,0,4,0,17,0,18,0,3,6,25,11,19
8,6,16,3,1,2,0,0,10,0,10,0,4,15,26,13,30
3,2,7,38,0,0,0,0,2,0,8,45,17,10,20,14,28
21,8,8,16,6,2,0,0,0,0,10,11,16,23,20,12,38
13,0,17,17,8,5,0,0,19,1,29,0,10,0,8,0,41
14,1,8,30,0,3,24,0,0,5,17,5,66,0,0,0,21
7,11,8,15,3,3,0,0,0,0,24,0,33,0,7,0,24
2,2,17,22,18,5,2,2,26,0,23,0,3,29,28,1,12
0,5,25,0,3,23,5,0,26,49,0,0,17,4,4,0,31
0,6,43,26,0,0,0,7,2,7,9,4,36,6,48,1,0
25,1,10,24,16,0,1,2,13,4,18,16,11,5,13,3,30
4,27,16,4,14,0,2,0,2,2,2,0,96,6,7,0,10
0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,7,71,0,7,0,0,2,0,0,0,4,37,5,0,61
18,0,3,0,0,0,0,0,7,0,1,0,13,0,37,0,116
6,1,1,34,2,0,1,4,29,0,20,0,16,30,5,8,36
28,2,0,25,1,2,0,0,4,0,69,19,32,0,9,0,4
13,3,16,22,15,1,8,7,9,0,9,6,20,12,7,5,12
3,0,0,13,0,15,0,0,0,0,0,0,10,0,63,57,0
12,2,17,16,19,3,1,1,0,3,8,30,19,11,19,7,23
21,19,6,0,0,2,6,0,0,0,51,0,10,48,6,0,24
4,10,29,10,14,12,1,0,16,5,24,0,7,20,23,0,18
7,2,9,75,35,0,0,0,9,0,15,0,14,8,6,4,10
6,2,5,2,10,0,0,1,2,0,9,0,2,4,24,4,16
13,13,16,44,26,1,5,0,20,2,12,1,20,12,0,2,3
9,0,5,31,1,16,7,9,8,0,14,0,10,25,23,8,27
10,0,40,15,2,0,0,0,22,0,6,1,0,0,0,5,14
0,1,4,23,8,0,3,3,9,1,15,0,14,5,87,0,20
18,8,9,18,5,1,2,5,2,0,17,0,17,26,25,5,36
18,5,8,62,16,8,5,5,8,3,13,0,5,12,7,1,16
10,0,19,12,0,0,0,0,14,0,42,24,0,0,63,0,12
0,43,16,10,0,0,0,0,0,0,0,112,0,0,0,12,3
0,0,13,10,0,8,0,6,11,0,0,0,0,0,0,1,0
0,2,67,7,24,0,0,0,2,0,9,46,33,3,0,0,0
4,1,4,2,7,0,7,4,34,0,6,0,36,12,6,0,4
36,0,17,25,0,2,2,3,30,0,13,0,4,26,10,11,12
0,0,0,0,0,0,0,0,0,0,70,0,5,0,0,0,0
8,0,4,4,9,0,1,2,50,0,20,35,21,2,24,2,10
27,0,2,19,4,18,0,0,13,0,16,36,20,28,1,0,8
8,11,7,23,23,3,6,6,14,3,23,0,43,1,3,5,15
8,0,29,6,22,0,0,0,33,0,0,44,48,0,0,6,0
1,7,83,12,5,0,2,0,53,0,6,0,15,5,0,7,0
11,6,18,18,20,1,2,1,0,0,1,0,7,2,0,2,1
14,4,23,38,2,1,3,0,39,2,13,0,19,9,1,7,19
3,3,19,7,9,0,1,0,11,0,25,77,30,3,2,0,2
6,0,13,53,31,0,0,0,16,7,0,0,51,9,2,0,7
4,2,2,60,1,0,1,0,0,0,0,12,6,1,9,0,0
0,0,138,37,1,0,0,0,0,0,0,0,0,0,0,23,0
13,13,18,13,7,1,3,0,11,0,15,0,13,11,7,1,9
14,9,8,4,3,1,0,20,1,3,3,19,7,38,17,7,1
16,3,10,7,5,1,4,0,3,2,3,2,14,10,2,1,3
0,7,8,6,1,0,2,0,5,0,5,6,67,0,53,0,5
4,0,30,18,0,0,0,0,15,2,0,0,0,11,3,13,8
10,8,1,16,0,13,2,1,14,0,7,0,28,8,8,7,19
0,0,0,5,0,0,0,0,16,3,40,6,48,0,0,0,31
0,1,10,0,0,0,9,0,0,0,0,0,0,0,59,0,0
1,5,151,2,2,0,0,0,4,0,1,0,5,6,0,5,12
0,0,21,0,5,0,0,0,23,0,0,10,103,0,7,4,0
0,5,10,11,11,0,3,2,18,4,9,17,20,8,23,0,0
3,9,19,9,4,0,1,14,15,25,0,0,12,5,15,5,58
15,2,6,115,2,2,2,0,0,0,11,10,9,5,8,1,4
7,3,2,8,1,3,1,0,0,0,1,0,8,7,86,3,2
0,3,6,27,0,8,0,0,20,0,3,0,11,75,28,4,9
6,3,14,24,14,0,0,1,4,7,14,5,41,18,23,0,18
5,16,27,37,2,0,0,0,22,0,23,0,12,9,3,1,37
26,0,6,34,0,2,27,0,0,57,10,0,22,0,0,0,11
34,0,0,0,0,77,0,0,13,0,0,0,53,0,14,6,0
0,2,7,0,0,9,0,0,23,0,29,0,0,89,7,5,25
13,0,15,9,35,0,0,0,10,0,0,0,48,0,56,10,0
3,0,9,51,9,0,0,4,0,0,18,0,15,37,15,0,32
24,5,23,32,4,9,12,0,4,2,23,1,15,10,13,6,10
11,0,11,23,0,11,2,6,0,23,11,19,0,6,26,5,40
4,12,15,39,17,0,1,0,17,0,27,0,8,8,26,9,10
66,15,33,3,2,0,5,1,3,0,0,0,0,3,58,5,0
0,0,9,14,8,0,2,15,7,0,20,6,55,0,15,11,30
8,6,16,34,42,0,4,0,9,0,16,0,7,6,22,16,7
9,2,55,61,1,0,4,2,6,1,10,6,18,10,1,6,0
69,3,49,2,0,0,20,1,6,0,5,0,0,0,11,2,27
1,3,41,9,13,10,2,2,45,0,11,0,0,11,33,1,12
2,6,10,7,6,0,0,0,0,0,8,0,88,20,5,4,38
0,4,27,41,0,7,13,0,15,1,0,0,5,0,33,8,40
10,2,27,8,13,0,4,0,5,1,4,1,20,3,1,1,0
20,1,8,20,15,2,9,2,9,0,6,0,11,30,41,6,12
4,2,10,4,46,3,0,0,42,1,9,4,4,6,15,4,37
0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
3,3,1,22,1,0,8,0,54,0,0,33,2,15,11,0,38
6,6,40,3,26,1,4,0,23,0,31,0,5,9,22,8,9
5,10,19,10,2,0,0,0,9,0,16,1,13,8,1,3,0
22,5,21,14,3,1,8,0,11,2,37,2,29,11,19,6,1
0,0,4,22,29,0,0,0,78,0,15,0,0,12,23,0,13
20,2,16,13,11,51,8,0,6,4,4,2,22,25,3,3,4
5,8,5,20,1,39,8,0,0,10,2,4,59,0,3,6,1
6,43,56,4,0,2,0,0,1,0,9,0,24,10,6,9,25
8,6,16,20,6,2,1,0,65,0,4,2,7,25,14,4,12
9,1,21,2,1,0,12,0,0,0,0,7,15,3,0,0,34
5,0,4,0,0,0,0,0,0,0,23,43,6,0,16,0,5
0,0,0,30,0,2,6,0,68,0,3,0,31,33,18,0,4
9,2,32,21,12,29,16,0,4,7,2,2,35,6,6,0,9
15,0,13,23,8,0,5,0,12,0,21,0,24,11,20,10,30
0,0,0,0,0,0,0,0,13,0,51,135,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,11,8,8,8,3,1,2,6,0,10,4,62,14,2,6,19
9,2,18,8,7,24,1,0,17,0,14,0,7,8,21,13,43
5,6,18,3,0,1,2,1,11,0,11,0,10,5,1,7,2
11,10,6,33,25,4,3,0,24,1,26,0,6,11,4,14,11
15,8,40,2,2,0,3,0,2,0,7,37,33,8,31,1,3
0,0,0,77,0,0,0,0,0,0,11,0,29,0,81,0,0
19,2,19,9,6,1,7,0,16,2,14,2,36,11,42,2,2
4,3,6,25,0,0,0,0,0,0,8,18,28,24,10,0,70
0,20,9,9,5,8,0,0,13,0,6,4,58,30,12,0,21
19,0,23,8,4,0,2,0,3,3,2,12,25,12,0,2,1
4,1,8,5,13,0,0,0,0,1,3,3,1,5,91,0,7
22,8,25,13,17,1,5,3,2,1,29,10,35,2,6,10,2
18,0,0,15,4,0,0,0,10,0,28,5,33,9,46,0,25
11,0,0,34,22,1,9,4,4,1,23,6,7,38,20,6,4
18,17,25,29,10,0,7,1,7,1,7,2,35,16,11,0,5
2,8,14,6,0,0,0,0,19,0,4,0,0,0,101,6,34
0,0,35,11,16,0,0,5,5,0,4,40,62,0,1,0,16
5,5,4,11,4,0,5,0,66,0,2,4,36,10,33,8,3
10,4,15,12,1,1,2,2,0,0,0,32,9,3,22,2,13
4,4,0,7,14,34,0,1,9,17,20,0,43,19,0,9,13
10,8,29,8,9,5,12,0,3,4,15,1,37,8,32,0,13
2,28,10,33,1,0,1,0,0,0,2,9,2,2,14,7,66
13,16,35,11,11,0,24,3,25,1,9,0,9,15,5,2,12
6,12,41,9,13,3,0,0,4,0,6,15,68,11,3,0,0
6,0,35,38,11,0,1,0,18,8,6,1,11,10,1,0,46
38,11,39,16,14,0,15,0,7,0,0,0,14,1,40,0,0
2,9,37,23,5,0,1,0,9,0,5,34,11,6,1,2,48
0,5,2,8,0,75,0,0,28,8,2,5,0,4,14,2,41
4,5,36,35,13,0,7,0,65,0,0,0,13,4,8,0,3
8,4,31,9,8,0,6,2,33,0,4,1,26,7,48,1,2
11,10,30,36,12,0,4,0,9,8,9,1,27,11,9,0,16
0,11,9,82,0,0,0,0,30,0,12,0,0,0,11,0,10
14,1,16,10,4,0,2,5,9,1,19,5,54,5,31,3,13
0,13,2,32,0,0,0,0,0,0,3,0,73,6,2,0,16
13,9,27,12,18,17,6,0,2,0,6,0,24,10,8,0,11
2,10,17,0,0,0,0,0,2,0,8,0,0,13,84,2,57
0,0,19,8,0,7,0,0,7,4,4,56,6,5,3,0,49
5,0,3,38,0,14,8,1,42,2,0,0,13,10,6,1,6
10,8,24,26,5,2,7,0,10,3,4,15,5,8,5,1,30
10,3,12,5,1,3,16,0,1,1,59,0,12,56,2,1,9
4,4,23,9,4,7,0,0,28,0,28,0,3,14,29,10,30
3,1,6,0,0,0,0,0,3,0,7,0,0,1,147,7,20
12,12,19,32,5,21,16,0,13,1,15,0,0,3,23,1,20
8,14,50,14,28,0,13,0,20,4,6,0,9,4,17,1,4
50,0,30,2,13,0,10,0,0,0,3,53,0,8,0,0,25
45,0,51,32,0,37,0,0,17,5,0,0,10,0,0,0,0
6,0,0,15,1,0,0,0,63,0,0,0,0,0,23,33,0
12,18,8,58,23,0,0,0,7,0,18,16,15,3,9,1,4
0,3,25,48,16,4,0,0,13,0,13,0,3,9,3,1,34
2,2,8,38,11,0,0,0,45,0,5,0,58,5,2,0,19
9,0,14,6,0,16,0,0,0,36,17,35,0,0,0,0,13
18,0,12,4,0,0,10,0,20,10,15,0,4,13,36,0,6
15,4,28,22,9,0,4,10,5,0,14,10,27,2,25,7,12
0,10,6,34,0,0,0,0,6,0,0,7,22,0,35,7,68
3,2,9,9,20,11,0,0,34,0,77,0,5,18,2,4,0
1,0,19,27,3,0,0,1,33,0,17,0,13,35,22,0,24
17,10,11,29,4,6,5,2,57,0,2,0,9,21,17,2,1
0,2,1,28,28,4,0,0,12,0,16,0,0,23,22,5,53
0,9,2,5,0,3,0,0,36,0,0,0,10,60,42,17,12
15,17,47,10,6,10,13,0,5,2,21,0,16,14,9,0,11
3,12,2,54,10,4,1,3,15,0,17,0,6,14,13,9,28
0,0,25,10,11,21,10,0,7,0,9,0,12,0,61,0,28
13,0,12,16,0,0,0,0,0,0,7,13,67,22,38,0,8
4,0,4,12,4,10,1,0,17,0,23,0,7,45,21,7,38
0,0,41,0,14,0,0,0,13,0,36,0,0,0,88,5,0
7,8,33,17,33,0,5,0,2,1,2,0,4,7,4,0,4
24,20,22,2,14,2,7,1,8,0,25,0,13,17,22,3,13
9,0,5,16,0,1,1,1,25,0,2,0,22,0,48,1,8
13,17,8,9,3,1,2,0,78,2,16,2,17,11,2,1,9
0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0
5,2,8,12,4,0,0,0,31,0,51,52,0,0,5,0,23
21,7,29,21,2,2,3,1,12,0,1,32,22,13,18,4,4
9,6,20,33,8,0,1,0,29,0,4,0,1,3,9,4,65
9,10,33,31,14,0,5,0,19,1,4,11,42,10,0,1,3
0,0,1,0,2,0,0,0,26,2,4,0,2,0,1,0,0
0,0,18,0,2,0,0,0,8,0,97,0,1,51,16,3,0
15,7,49,22,19,4,8,0,3,3,7,0,16,17,7,10,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15,7,42,2,2,0,0,10,0,2,4,20,0,44,5,11
9,8,37,9,13,0,8,0,0,0,6,2,5,2,0,0,8
1,2,10,29,0,8,2,0,10,0,7,0,7,47,22,4,30
0,0,0,13,0,0,0,0,0,0,14,12,17,0,0,0,22
23,6,37,10,23,0,10,0,5,5,4,7,10,26,23,0,2
0,11,22,15,6,8,7,5,45,11,20,0,9,10,12,0,12
1,14,8,47,2,0,0,0,7,12,17,3,26,9,13,0,33
30,0,1,73,12,0,0,0,56,0,8,0,1,6,2,0,5
3,0,3,5,6,0,0,0,2,0,0,149,11,0,4,2,0
0,1,13,34,19,1,0,0,15,21,14,0,13,10,19,0,35
5,0,4,18,13,0,1,4,53,0,44,0,3,22,20,0,6
0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,22,0
1,15,14,39,4,0,2,0,11,6,15,0,20,19,16,3,30
0,10,0,0,0,0,0,0,0,0,0,0,32,0,157,0,0
17,12,42,28,0,36,19,0,2,1,22,0,0,1,3,0,10
9,5,3,11,9,0,3,5,7,0,16,0,17,40,3,8,57
4,4,14,8,29,2,0,0,0,0,35,8,12,28,32,0,16
6,0,10,7,0,0,0,0,0,0,10,21,42,9,2,11,76
3,0,0,28,0,3,0,0,113,0,1,0,6,10,5,23,2
14,4,11,35,11,0,9,3,37,0,14,29,9,1,13,1,1
1,10,26,23,1,0,0,0,58,4,46,0,3,1,12,0,8
3,1,42,42,3,0,0,0,10,0,0,19,0,0,4,0,71
0,14,3,5,4,12,0,1,37,0,14,29,51,0,14,0,11
5,4,60,8,39,0,8,0,11,0,36,0,15,3,0,0,3
11,3,29,29,7,3,1,1,23,0,5,8,1,2,9,8,53
11,0,13,11,9,0,0,0,38,0,1,0,5,0,107,0,0
0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0
16,17,25,10,18,0,2,2,14,2,11,0,18,21,14,6,15
21,7,19,16,18,2,15,2,3,1,6,4,27,26,5,6,12
15,0,21,16,20,0,0,0,0,0,5,49,0,6,4,9,50
0,0,58,33,5,0,0,6,7,5,12,0,2,20,34,4,7
8,3,8,44,0,8,0,0,24,2,31,10,2,7,6,5,33
0,2,1,3,3,20,0,0,15,0,3,0,0,3,7,0,2
53,11,35,27,14,0,22,0,9,0,0,5,17,1,0,0,0
10,0,34,41,0,0,0,0,0,0,6,36,13,0,53,2,0
2,0,5,44,7,4,0,0,24,0,3,8,9,1,6,2,3
0,0,16,19,0,16,0,16,0,0,0,57,52,0,0,0,21
9,0,13,12,0,3,22,0,0,2,0,0,79,3,10,0,41
39,13,5,59,0,7,5,0,0,0,0,0,3,7,15,0,34
14,30,11,1,11,0,0,0,18,0,9,0,32,21,1,14,34
5,2,51,47,2,3,0,0,22,0,14,5,21,6,0,5,12
7,12,20,11,3,0,1,0,9,0,17,0,13,9,2,2,0
3,2,45,10,5,0,3,0,62,1,1,14,8,3,10,0,4
0,0,0,0,0,0,0,0,108,0,0,0,0,0,91,0,0
11,1,48,12,0,0,0,0,7,0,0,0,23,0,43,3,47
0,115,21,0,3,0,0,0,3,0,27,0,0,8,19,0,0
0,0,3,166,1,15,0,0,1,0,1,0,0,1,6,0,1
0,0,0,0,0,0,0,0,28,0,0,0,5,36,117,10,0
2,0,2,1,0,2,0,0,14,1,16,16,0,3,2,0,29
48,0,6,0,0,0,10,0,18,12,3,0,7,2,63,8,19
4,9,32,45,4,0,3,0,22,0,5,0,7,8,2,4,48
26,16,18,31,16,2,8,5,2,0,8,0,19,20,6,4,15
0,0,17,21,19,8,0,1,31,2,10,4,3,15,18,0,43
0,0,16,3,2,8,0,0,25,10,10,0,4,8,40,0,68
1,0,15,22,1,0,7,0,4,1,17,23,17,1,38,30,16
6,4,14,37,25,3,2,0,31,0,9,3,7,5,25,4,17
7,5,32,9,38,0,4,0,39,0,7,7,12,4,14,4,10
0,0,2,14,0,0,0,0,0,0,0,16,0,0,0,11,155
3,20,2,24,5,2,0,1,3,0,17,51,28,5,1,0,29
12,0,0,18,0,0,0,0,5,0,29,29,52,0,51,0,0
9,3,12,14,0,59,0,1,20,1,17,4,4,7,14,10,18
9,2,9,121,3,1,4,0,21,1,0,0,9,8,0,1,3
20,1,4,14,2,7,1,0,23,0,25,0,7,4,3,4,12
2,17,15,72,4,0,1,0,11,0,2,31,8,1,27,2,0
7,0,33,28,32,0,0,0,9,1,4,1,60,4,11,0,4
4,1,43,53,1,0,0,0,19,0,3,9,31,0,4,7,18
21,0,12,6,0,10,10,6,57,0,14,0,10,6,12,6,22
0,1,0,11,0,8,0,0,0,0,28,0,0,12,45,0,92
9,22,51,28,20,0,11,0,1,0,17,11,12,2,0,0,8
1,2,14,33,5,0,2,0,87,0,0,0,5,10,33,0,0
6,13,24,25,28,0,0,0,8,3,0,41,0,26,12,0,8
26,2,42,14,23,1,6,0,4,5,11,3,21,21,3,4,5
11,3,12,17,13,0,0,0,2,3,4,0,2,25,13,3,4
0,5,17,3,0,5,0,1,12,5,10,0,5,13,5,2,21
4,2,3,12,33,8,7,0,3,0,14,0,23,4,27,2,26
4,12,12,17,4,0,2,0,67,1,6,0,15,15,6,19,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0
1,0,4,110,1,0,1,1,0,2,0,0,5,5,28,1,35
3,0,14,2,2,4,0,0,59,20,0,6,16,0,17,0,13
11,2,1,19,9,8,2,0,6,0,23,0,4,15,29,6,56
25,8,22,35,12,1,8,0,11,3,15,4,33,10,2,1,2
0,0,72,0,26,0,0,0,24,0,48,0,0,0,26,0,0
43,3,0,22,1,5,0,0,27,0,53,0,9,0,18,0,13
3,2,52,48,17,0,6,0,53,0,0,0,12,2,0,0,2
27,0,0,0,66,0,0,0,0,0,48,13,3,0,0,40,0
20,0,5,57,3,0,0,0,67,0,3,0,0,6,0,0,5
7,1,32,60,8,0,3,0,5,0,46,14,7,4,0,3,4
8,5,5,20,2,1,2,1,3,0,49,20,10,2,18,1,43
5,0,3,2,0,34,11,0,0,0,0,0,34,0,0,0,0
16,0,3,10,19,3,7,3,1,0,54,0,11,14,34,7,10
0,4,0,45,1,0,0,5,9,0,13,0,8,40,0,8,61
0,0,0,11,10,0,0,0,0,0,3,0,0,0,2,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0
0,4,30,26,10,3,12,0,0,0,9,8,46,0,42,0,3
4,4,33,42,77,1,4,0,0,0,0,0,6,6,13,0,3
14,0,8,6,14,0,2,3,93,0,7,1,5,5,22,5,8
25,0,15,17,19,0,3,4,7,0,11,20,8,8,12,10,33
0,6,1,36,6,12,0,5,0,0,0,0,17,23,53,2,32
0,0,61,14,18,0,1,0,0,0,12,35,31,0,0,0,23
0,0,23,3,0,0,0,1,3,0,59,0,7,39,11,3,13
9,8,36,14,3,3,0,0,20,0,34,20,17,5,1,10,14
0,11,33,32,1,1,0,1,24,0,14,0,15,18,0,8,34
3,9,22,44,2,0,2,0,26,0,6,0,7,8,2,3,59
0,15,23,6,13,0,4,0,33,0,18,0,0,13,55,15,0
0,0,0,0,0,0,0,0,0,0,0,44,0,0,9,0,0
1,1,5,119,0,0,0,0,1,0,9,5,0,8,3,10,33
11,1,16,24,5,3,2,0,10,0,19,0,0,23,27,16,35
6,5,21,52,20,0,5,0,2,2,0,0,65,2,10,2,0
4,2,7,41,0,27,0,0,23,0,8,0,17,1,3,4,57
8,6,6,34,11,15,0,0,12,0,35,0,17,19,10,0,19
0,0,61,0,0,0,0,0,0,0,56,0,0,0,81,0,0
0,0,0,78,0,0,0,0,0,0,0,4,15,0,68,33,0
66,0,52,0,14,0,0,0,0,0,0,15,0,34,0,0,15
77,0,3,2,0,2,5,3,47,0,2,0,39,1,3,1,7
27,13,28,25,17,3,9,3,0,1,1,1,37,13,0,7,6
0,3,8,27,0,0,0,0,0,0,3,0,6,2,23,0,11
7,0,3,75,7,1,1,1,2,0,7,0,61,7,9,3,10
56,0,69,24,0,28,0,0,3,0,5,0,11,0,0,0,0
4,15,93,27,1,0,2,0,14,0,17,0,4,4,9,0,1
16,2,0,15,19,0,0,0,3,0,32,41,37,0,4,0,27
25,0,0,33,3,8,0,0,10,0,25,36,14,21,6,0,11
8,7,22,6,10,4,0,3,21,4,13,16,14,7,14,0,43
6,0,49,30,15,0,1,0,16,0,5,0,19,3,6,31,12
1,2,16,15,6,0,7,0,81,4,4,0,8,1,0,0,16
0,0,12,27,85,0,0,0,0,0,0,74,0,0,0,0,0
0,3,16,1,0,6,0,13,15,0,0,0,44,62,21,3,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,36,53,3,13,5,0,13,2,3,0,10,19,7,10,15
3,8,15,21,11,0,5,4,39,8,19,0,5,14,22,1,16
0,15,20,60,17,13,0,1,7,1,11,0,43,0,3,3,0
0,18,6,19,6,0,1,6,11,0,12,13,17,48,0,3,32
17,1,24,17,8,1,4,0,3,2,12,30,31,12,0,2,27
0,0,0,0,0,0,0,0,52,0,0,0,0,0,48,0,0
4,0,20,30,28,0,0,0,3,0,3,1,94,4,3,0,3
17,15,8,24,16,1,2,2,9,3,18,0,19,28,3,12,17
